radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
LTE,310,410,2411,28496918,-1,-73.9945,40.7147,1000,1,1,1746691791,1746691791,0
LTE,310,410,2348,28854396,-1,-73.9945,40.7147,1000,1,1,1746691951,1746691951,0
LTE,310,410,2348,28854453,-1,-73.9945,40.7147,1000,1,1,1746691961,1746691961,0
LTE,310,410,2411,28615805,-1,-73.9945,40.7147,1000,1,1,1746692421,1746692421,0
LTE,310,260,22753,26625291,-1,-73.9933,40.7548,4506,3,1,1748088664,1748296267,0
LTE,310,260,22767,11718151,-1,-73.9906,40.7505,1000,2,1,1748088784,1750005015,0
LTE,310,260,22766,11677954,-1,-73.9884,40.7274,1000,7,1,1746964488,1748688787,0
LTE,310,260,22766,11677953,-1,-73.9873,40.7289,1000,2,1,1746964728,1748688787,0
LTE,310,260,22766,10543363,-1,-73.9866,40.7298,1000,3,1,1746967595,1748688787,0
LTE,310,260,22766,11715073,-1,-73.9814,40.7248,1000,8,1,1746968814,1748688788,0
LTE,310,260,22766,11715079,-1,-73.9804,40.726,1000,1,1,1746968844,1746968844,0
LTE,310,260,22766,11715074,-1,-73.9826,40.7232,1000,1,1,1746969189,1746969189,0
LTE,310,260,22766,12069377,-1,-73.9833,40.7223,1000,4,1,1746969238,1748688788,0
LTE,310,260,22766,12069378,-1,-73.9838,40.7215,1000,1,1,1746969395,1746969395,0
LTE,310,260,22766,12069379,-1,-73.9853,40.7217,1000,6,1,1746969478,1748688788,0
LTE,310,260,22766,11646723,-1,-73.9864,40.7204,1000,2,1,1746969784,1748688788,0
LTE,310,260,22766,32234754,-1,-73.9875,40.7199,1000,5,1,1746969875,1748688788,0
LTE,310,260,22766,32234753,-1,-73.9885,40.7201,1000,1,1,1746970513,1746970513,0
LTE,310,260,2351,29279101,-1,-73.9909,40.7222,3155,2,1,1748963120,1762570759,0
NR,310,260,5827584,5518836014,-1,-73.9877,40.701,1000,15,1,1749239679,1773283945,0
NR,310,260,5828096,5369344003,-1,-73.9915,40.7016,1000,4,1,1749376378,1750005011,0
NR,310,260,5827584,5516668931,-1,-73.9868,40.7013,1000,11,1,1749376398,1751330414,0
NR,310,260,5828352,5417423149,-1,-73.9994,40.7463,1000,4,1,1749386859,1750005015,0
NR,310,260,5828352,5439168815,-1,-74.0015,40.7473,1000,8,1,1749386959,1750005015,0
LTE,310,260,22753,14388483,-1,-74.0003,40.7468,1000,2,1,1749386979,1750005015,0
NR,310,260,5828352,5439168825,-1,-74.0031,40.7484,1000,10,1,1749386979,1750005015,0
NR,310,260,5828352,5370220845,-1,-74.0006,40.7471,1000,2,1,1749387049,1750005015,0
LTE,310,260,22767,10541826,-1,-74.0023,40.7478,1000,5,1,1749387119,1750005015,0
LTE,310,260,22767,10541832,-1,-74.0033,40.7484,1000,5,1,1749388069,1750005015,0
NR,310,260,5828352,5588410391,-1,-74.0031,40.7484,1000,1,1,1749395500,1749395500,0
NR,310,260,5828352,5471080761,-1,-73.9998,40.7533,1000,2,1,1749395689,1750005015,0
NR,310,260,5828352,5471080760,-1,-73.9969,40.7538,1000,3,1,1749395734,1750005015,0
NR,310,260,5828352,5469364536,-1,-73.9963,40.7535,1000,4,1,1749395823,1750005015,0
LTE,310,260,22767,14584397,-1,-73.9965,40.7537,1000,1,1,1749395840,1749395840,0
NR,310,260,5828352,5469364526,-1,-73.9956,40.7531,1000,1,1,1749395910,1749395910,0
NR,310,260,5828352,5584420886,-1,-73.9932,40.7518,1000,2,1,1749396071,1750005015,0
NR,310,260,5828352,5456892217,-1,-73.9922,40.7514,1000,9,1,1749396110,1750005015,0
NR,310,260,5828352,5456892215,-1,-73.9904,40.7507,1000,1,1,1749396300,1749396300,0
NR,310,260,5828352,5457064249,-1,-73.988,40.7496,1000,12,1,1749396310,1750005015,0
LTE,310,260,22767,10536195,-1,-73.9886,40.7498,1000,2,1,1749396390,1750005015,0
NR,310,260,5828352,5414412599,-1,-73.9844,40.748,1000,5,1,1749396480,1750005015,0
NR,310,260,5828352,4545999160,-1,-73.9821,40.7475,1000,5,1,1749396540,1750005015,0
NR,310,260,5828352,5414449463,-1,-73.9825,40.7475,1000,2,1,1749396600,1750005015,0
NR,310,260,5828352,5379403779,-1,-73.9802,40.7485,1000,3,1,1749396690,1750005015,0
NR,310,260,5828352,5417644344,-1,-73.9793,40.7496,1000,2,1,1749396710,1750005015,0
NR,310,260,5828352,5458727225,-1,-73.979,40.7501,1000,2,1,1749396730,1750005015,0
NR,310,260,5828352,5456765241,-1,-73.9776,40.7519,1000,8,1,1749396780,1750005015,0
LTE,310,260,22753,12219393,-1,-73.9771,40.7522,1000,2,1,1749396810,1750005015,0
NR,310,260,5828352,5480558904,-1,-73.9758,40.7538,1000,4,1,1749396830,1750005015,0
NR,310,260,5828352,5480558894,-1,-73.9754,40.755,1000,3,1,1749396860,1750005015,0
LTE,310,240,20481,20711446,-1,-73.9811,40.722,4914,2,1,1749755363,1756098486,0
NR,310,260,5827584,5518840110,-1,-73.9907,40.7074,1000,2,1,1749897210,1750005069,0
NR,310,260,5828096,4519137583,-1,-73.9913,40.7083,1000,3,1,1749897230,1750005069,0
NR,310,260,5828096,5372854584,-1,-73.9938,40.7124,1000,3,1,1749897300,1751330470,0
NR,310,260,5828096,5613830169,-1,-73.9849,40.7288,4079,3,1,1749897340,1751330470,0
LTE,310,260,22753,14963969,-1,-74.0088,40.712,1000,3,1,1747989057,1751054525,0
LTE,310,260,22766,14317827,-1,-74.0085,40.7117,1000,1,1,1747989065,1747989065,0
LTE,310,260,22766,14317843,-1,-74.0087,40.712,1000,2,1,1747989074,1751054525,0
LTE,310,260,22766,11678980,-1,-74.0085,40.7117,1000,1,1,1747989071,1747989071,0
LTE,310,260,22766,11678988,-1,-74.0085,40.7117,1000,1,1,1747989090,1747989090,0
NR,310,260,5828096,5414719799,-1,-73.9883,40.7235,1000,6,1,1750069315,1751330403,0
NR,310,260,5828096,5456425272,-1,-73.9872,40.7249,1000,5,1,1750069407,1751330403,0
NR,310,260,5828096,5456425271,-1,-73.9852,40.7276,1000,5,1,1750069777,1751330403,0
NR,310,260,5828096,5414478137,-1,-73.9843,40.7288,1000,2,1,1750069807,1751330403,0
NR,310,260,5828096,5414478135,-1,-73.9833,40.7302,1000,5,1,1750069817,1751330403,0
NR,310,260,5828096,5414498616,-1,-73.9824,40.7315,1000,1,1,1750069847,1750069847,0
NR,310,260,5828096,5414498615,-1,-73.9819,40.7323,1000,3,1,1750069857,1751330403,0
NR,310,260,5828096,5449580857,-1,-73.9821,40.7318,1000,1,1,1750069867,1750069867,0
NR,310,260,5828096,5449580855,-1,-73.9809,40.7336,1000,2,1,1750069957,1751330403,0
NR,310,260,5828352,4466716984,-1,-73.9784,40.7369,1000,10,1,1750069967,1751330403,0
LTE,310,260,22753,228032002,-1,-73.9772,40.7384,1000,3,1,1750070117,1751330403,0
LTE,310,260,22767,14462978,-1,-73.9764,40.7397,1000,3,1,1750070137,1751330403,0
NR,310,260,5828352,5456449848,-1,-73.9764,40.7397,1000,3,1,1750070137,1751330403,0
NR,310,260,5828352,5456449847,-1,-73.9759,40.7403,1000,1,1,1750070217,1750070217,0
NR,310,260,5828352,5477884216,-1,-73.9743,40.7422,1000,4,1,1750070368,1751330403,0
NR,310,260,5828352,5446459704,-1,-73.9718,40.7464,1000,2,1,1750070547,1751330403,0
NR,310,260,5828352,4477018413,-1,-73.9703,40.7481,1000,3,1,1750070582,1751330403,0
NR,310,260,5898240,5508038967,-1,-73.9912,40.7329,5963,18,1,1750245705,1773283944,0
NR,310,260,5898240,5429510455,-1,-73.991,40.7367,500,25,1,1750246882,1773283944,0
LTE,310,260,23040,55313409,-1,-73.9912,40.7315,5855,12,1,1750247281,1773283944,0
NR,310,260,5898240,5508038957,-1,-73.9909,40.7363,1000,12,1,1750248192,1771913827,0
NR,310,260,5898240,5508034581,-1,-73.991,40.7366,1000,6,1,1750248669,1771913827,0
NR,310,260,5898240,5587812381,-1,-73.9912,40.7366,1000,3,1,1750248749,1764627064,0
NR,310,260,5898240,5587812377,-1,-73.9912,40.7367,1000,10,1,1750248866,1765829538,0
NR,310,260,5898240,5429510445,-1,-73.9904,40.7366,1000,11,1,1750248994,1762452370,0
NR,310,260,5828352,5409108271,-1,-73.9905,40.7366,1000,1,1,1750252867,1750252867,0
NR,310,260,5828352,5566611458,-1,-73.9905,40.7366,1000,1,1,1750252973,1750252973,0
NR,310,260,5828352,5573746992,-1,-73.9873,40.7528,1827,12,1,1750253195,1751330408,0
NR,310,260,5827584,5516668951,-1,-73.9886,40.7039,1000,10,1,1750502494,1763997843,0
NR,310,260,5827584,5379293187,-1,-73.991,40.7082,1000,6,1,1750502534,1751330413,0
NR,310,260,5828096,5582336022,-1,-73.9916,40.709,1000,5,1,1750502564,1751330470,0
NR,310,260,5828096,5444792621,-1,-73.9935,40.7124,1000,2,1,1750502604,1751330413,0
LTE,310,240,21507,21737474,-1,-73.9936,40.7126,1000,1,1,1750502874,1750502874,0
LTE,310,240,21507,21737729,-1,-73.994,40.7134,1000,2,1,1750502894,1759192266,0
LTE,310,240,21507,21628162,-1,-73.994,40.7134,1000,2,1,1750502904,1759192266,0
LTE,310,240,21507,21737484,-1,-73.9936,40.7126,1000,1,1,1750502924,1750502924,0
LTE,310,260,20481,20525827,-1,-73.9936,40.7126,1000,1,1,1750503114,1750503114,0
NR,310,260,5828096,5584867630,-1,-73.9804,40.7371,3089,2,1,1750511475,1751330414,0
NR,310,260,5828096,5372080130,-1,-73.9898,40.7055,1000,2,1,1750511565,1751330414,0
NR,310,260,5827584,5580148757,-1,-73.9866,40.7,1000,1,1,1750511675,1750511675,0
LTE,310,240,3082,29380229,-1,-73.9866,40.7,1000,1,1,1750511955,1750511955,0
LTE,310,410,3082,29472528,-1,-73.9866,40.7,1000,1,1,1750512095,1750512095,0
LTE,310,410,2348,28854916,-1,-73.9927,40.7224,1343,5,1,1751122417,1771242126,0
LTE,310,410,2412,28614838,-1,-73.9949,40.7144,1000,1,1,1751122847,1751122847,0
NR,310,260,5828096,5584396309,-1,-73.9954,40.7005,1000,4,1,1751175590,1751330472,0
LTE,310,260,30209,1,0,-73.9882,40.7421,1000,1,1,1752060479,1752060479,0
LTE,310,260,22764,12439565,0,-73.9896,40.7346,1000,1,1,1752192830,1752192830,0
LTE,310,260,22764,12439555,0,-73.9896,40.7346,1000,1,1,1752192839,1752192839,0
LTE,310,260,22764,12439564,0,-73.9896,40.7346,1000,1,1,1752192950,1752192950,0
LTE,310,260,2411,29440133,-1,-73.9814,40.7214,4968,2,1,1751898503,1756098425,0
NR,310,260,5828608,5520748849,-1,-73.9736,40.7455,6056,4,1,1751902174,1754182322,0
LTE,310,260,22753,12439043,0,-73.9768,40.7516,1000,1,1,1752278818,1752278818,0
LTE,310,410,2332,28488969,-1,-74.0071,40.7193,1000,1,1,1752416891,1752416891,0
LTE,310,410,2411,29853362,-1,-74.0084,40.7168,1000,1,1,1752416931,1752416931,0
LTE,310,410,2411,28375063,-1,-74.0069,40.7136,1000,1,1,1752417031,1752417031,0
LTE,310,410,2332,29851570,-1,-74.0087,40.708,1000,3,1,1752417152,1752545587,0
LTE,310,410,2343,29850803,-1,-74.0077,40.7073,1000,2,1,1752417192,1752545587,0
LTE,310,410,2343,28475928,-1,-74.0087,40.707,1000,3,1,1752417389,1752545587,0
LTE,310,410,2332,29851507,-1,-74.0086,40.7077,1000,1,1,1752417559,1752417559,0
LTE,310,410,2332,29851725,-1,-74.0089,40.7094,1000,1,1,1752417654,1752417654,0
LTE,310,410,2332,28392983,-1,-74.0109,40.7089,1000,1,1,1752417729,1752417729,0
LTE,310,260,23040,224219393,0,-73.9964,40.723,1000,1,1,1752732525,1752732525,0
LTE,310,260,23040,11681282,0,-73.9883,40.732,1000,14,1,1752775004,1760736961,0
LTE,310,260,23040,13967879,0,-74.01,40.7132,1000,6,1,1752781437,1755622201,0
LTE,310,260,23040,13967875,0,-74.0103,40.7134,1000,12,1,1752784684,1755623701,0
LTE,310,260,23040,13967881,0,-74.0102,40.7133,1000,7,1,1752784856,1755625208,0
LTE,310,260,23040,33394949,0,-74.0102,40.7135,1000,7,1,1752786131,1755620221,0
LTE,310,260,23040,12075778,0,-74.0013,40.7258,1000,1,1,1752957955,1752957955,0
LTE,310,260,23040,12075785,0,-74.0009,40.7258,1000,1,1,1752958217,1752958217,0
LTE,310,260,23040,12216583,0,-73.9995,40.7288,1000,1,1,1752959427,1752959427,0
LTE,310,260,23040,78578948,0,-73.9995,40.7288,1000,1,1,1752959537,1752959537,0
NR,310,260,5828608,5417619759,-1,-73.9756,40.7505,8144,6,1,1753019248,1753504261,0
LTE,310,260,23041,11238913,-1,-73.9954,40.7168,4273,8,1,1753450269,1773283943,0
NR,310,260,5827584,5597597697,-1,-73.9812,40.7218,4923,2,1,1753451169,1756614063,0
LTE,310,260,23040,11236354,0,-73.9903,40.7312,5827,20,1,1753575597,1771913829,0
LTE,310,260,23040,11236357,0,-73.9892,40.7344,1000,4,1,1753575657,1771913829,0
LTE,310,260,23040,11684687,-1,-74.0158,40.7074,1000,2,1,1754078677,1754110863,0
LTE,310,260,23040,11684617,-1,-74.0185,40.7001,1144,17,1,1754078697,1774323609,0
LTE,310,260,23040,33139973,-1,-74.0177,40.7028,1000,6,1,1754078737,1761436022,0
LTE,310,260,23040,225139460,-1,-74.0038,40.702,1000,13,1,1754078797,1766611384,0
LTE,310,260,23040,12446213,-1,-74.0021,40.7066,1000,10,1,1754078817,1756784462,0
LTE,310,260,23040,12654344,-1,-73.9998,40.701,1000,7,1,1754078827,1759990025,0
LTE,310,260,23040,12446216,-1,-74.0009,40.7073,1000,4,1,1754078837,1754110863,0
LTE,310,260,23040,12446215,-1,-73.9975,40.7087,1000,2,1,1754078857,1754110863,0
LTE,310,260,23040,11082505,-1,-73.9978,40.7078,1000,16,1,1754078867,1758221705,0
LTE,310,260,23040,11723273,-1,-73.9911,40.7098,1000,11,1,1754078877,1758221705,0
LTE,310,260,23040,10566402,-1,-73.9918,40.7088,1000,14,1,1754078897,1764289389,0
LTE,310,260,23040,11297289,-1,-73.9834,40.7106,1000,12,1,1754078907,1764289389,0
LTE,310,260,23040,11297282,-1,-73.9816,40.7108,1000,6,1,1754078927,1758221702,0
LTE,310,260,23040,27995650,-1,-73.9782,40.712,1000,11,1,1754078937,1764289389,0
LTE,310,260,23040,27995649,-1,-73.9775,40.7127,1000,9,1,1754078947,1756784462,0
LTE,310,260,23040,11679490,-1,-73.9769,40.7139,1000,17,1,1754078957,1764289389,0
LTE,310,260,23040,12032514,-1,-73.9757,40.7167,1000,22,1,1754078967,1764289389,0
LTE,310,260,23040,12032520,-1,-73.9753,40.7177,1000,16,1,1754078977,1758221761,0
LTE,310,260,23040,12032513,-1,-73.9747,40.7205,1000,14,1,1754078987,1764289389,0
LTE,310,260,23040,12032519,-1,-73.9748,40.7202,1000,10,1,1754078997,1758221761,0
LTE,310,260,23040,12822280,-1,-73.9739,40.7227,1000,18,1,1754079007,1758221761,0
LTE,310,260,23040,12822279,-1,-73.9725,40.7274,1000,10,1,1754079027,1764289389,0
LTE,310,260,22764,11283459,-1,-73.9717,40.7279,1000,3,1,1754079047,1754110863,0
LTE,310,260,23041,11237890,-1,-73.9735,40.7315,1000,17,1,1754079057,1764289389,0
LTE,310,260,23041,11237889,-1,-73.9745,40.734,1000,11,1,1754079087,1758221761,0
LTE,310,260,23041,11236865,-1,-73.9739,40.7381,1000,16,1,1754079117,1764289389,0
LTE,310,260,23041,13759490,-1,-73.9728,40.7405,1000,18,1,1754079127,1764289389,0
LTE,310,260,23041,13759489,-1,-73.9714,40.7438,1000,9,1,1754079157,1764289390,0
LTE,310,260,23041,55466245,-1,-73.9916,40.7165,4217,2,1,1753879623,1759990026,0
LTE,310,260,23040,12034561,-1,-73.9901,40.7367,1000,8,1,1753879896,1773283944,0
LTE,310,260,23041,11239683,-1,-73.991,40.7373,1000,2,1,1753879973,1755322145,0
NR,310,260,5898240,5587812373,-1,-73.991,40.7369,1000,11,1,1753880223,1765829466,0
LTE,310,260,23040,12034567,-1,-73.9902,40.7366,1000,12,1,1753880373,1773283944,0
LTE,310,260,23040,12034637,-1,-73.9921,40.7243,5076,5,1,1753882303,1773283944,0
NR,310,260,5898240,5429510447,-1,-73.9907,40.7354,1000,6,1,1753882353,1771913829,0
LTE,310,260,23040,34451206,-1,-73.9911,40.7353,1000,1,1,1753882533,1753882533,0
LTE,310,260,23041,32819460,-1,-73.9876,40.7517,1850,23,1,1753882823,1765829521,0
NR,310,260,5898496,5573746992,-1,-73.9872,40.7522,1913,11,1,1753882823,1765829521,0
LTE,310,260,23041,32800272,-1,-73.988,40.7497,1627,9,1,1753882893,1765829466,0
NR,310,260,5898496,4533755928,-1,-73.9888,40.7466,1278,5,1,1753882923,1759990025,0
LTE,310,260,23041,32819470,-1,-73.9879,40.7503,1693,24,1,1753882953,1765829521,0
LTE,310,260,23041,11645189,-1,-73.9891,40.7448,1128,6,1,1753882923,1761186856,0
NR,310,260,5828352,5499302189,-1,-73.9911,40.7353,1000,1,1,1753883363,1753883363,0
NR,310,260,5828608,5620830209,-1,-73.9866,40.7548,1000,1,1,1753886153,1753886153,0
LTE,310,260,23040,12034568,-1,-73.9909,40.7357,1000,6,1,1754042200,1773283944,0
LTE,310,260,23040,11236353,-1,-73.9911,40.7287,5557,14,1,1754042190,1773283941,0
LTE,310,260,23040,12034562,-1,-73.9913,40.7278,5442,7,1,1754042290,1773283944,0
NR,310,260,5898496,5523374392,-1,-73.9901,40.7364,1000,7,1,1754042340,1771913828,0
LTE,310,260,23041,78756108,-1,-73.9899,40.7363,1000,4,1,1754042630,1771913828,0
LTE,310,260,23041,11239682,-1,-73.9897,40.7366,1000,11,1,1754046965,1773283943,0
LTE,310,260,23041,11239692,-1,-73.9895,40.7365,1000,10,1,1754047003,1765829466,0
LTE,310,260,23041,32601094,-1,-73.9896,40.736,1000,2,1,1754047061,1754182326,0
NR,310,260,5898240,5520904494,-1,-73.991,40.7258,5237,6,1,1754047061,1771913827,0
NR,310,260,5898496,5525655858,-1,-73.9895,40.7361,1000,2,1,1754047071,1761186849,0
LTE,310,260,23040,11236359,-1,-73.9903,40.7351,1000,6,1,1754047111,1771913829,0
NR,310,260,5898496,5461184814,-1,-73.9896,40.7356,1000,5,1,1754047111,1754182326,0
LTE,310,260,23040,32606978,-1,-73.9915,40.721,4707,8,1,1754047213,1771913829,0
LTE,310,260,23040,11236360,-1,-73.9904,40.7339,1032,15,1,1754047289,1771913829,0
LTE,310,260,23040,10566926,-1,-73.9898,40.7347,1000,4,1,1754047279,1761186849,0
NR,310,260,5898240,5520081198,-1,-73.9905,40.7347,1000,7,1,1754047289,1771913829,0
NR,310,260,5898240,5520904493,-1,-73.9901,40.7298,5676,12,1,1754047309,1771913829,0
LTE,310,260,23040,32606977,-1,-73.9881,40.7354,2773,13,1,1754047400,1771913829,0
NR,310,260,5898240,5429510456,-1,-73.9891,40.7342,1000,7,1,1754047400,1771913829,0
NR,310,260,5898240,5520081208,-1,-73.9902,40.7317,5878,20,1,1754047496,1771913829,0
LTE,310,260,23040,11680787,-1,-73.9887,40.7339,1000,7,1,1754047523,1762452369,0
LTE,310,260,23040,15280131,-1,-73.9884,40.7335,1000,6,1,1754047548,1755322154,0
NR,310,260,5898240,5477810489,-1,-73.9887,40.7336,1000,3,1,1754047666,1761186849,0
NR,310,260,5898240,5414494519,-1,-73.9882,40.7335,1000,4,1,1754047742,1755322154,0
NR,310,260,5898240,4478906671,-1,-73.988,40.7334,1000,2,1,1754047833,1755322154,0
NR,310,260,5898496,5461184824,-1,-73.9906,40.7296,5642,10,1,1754048443,1771913827,0
LTE,310,260,23041,14281992,-1,-73.9897,40.7358,1000,5,1,1754048454,1762452369,0
NR,310,260,5898496,5523374382,-1,-73.9899,40.7359,1000,2,1,1754048515,1756397102,0
NR,310,260,5898240,5456212269,-1,-73.9906,40.7357,1000,1,1,1754048556,1754048556,0
LTE,310,260,23040,12034563,-1,-73.9919,40.737,1000,5,1,1754052614,1773283941,0
LTE,310,260,23040,12034569,-1,-73.9911,40.7367,1000,13,1,1754052724,1765829466,0
NR,310,260,5898240,5508034561,-1,-73.9909,40.7357,1000,5,1,1754053513,1762452370,0
LTE,310,260,23040,11714818,-1,-73.9955,40.7005,1000,2,1,1754248046,1754282108,0
LTE,310,260,23041,11602955,0,-73.9946,40.7458,1550,3,1,1754405527,1762570759,0
LTE,310,260,23041,11602956,0,-73.9936,40.7474,1000,2,1,1754405554,1762570759,0
LTE,310,260,23040,34567942,0,-74.0102,40.7134,1000,1,1,1754406560,1754406560,0
LTE,310,260,23040,32616449,0,-74.0099,40.7132,1000,1,1,1754412344,1754412344,0
LTE,310,260,23040,11678982,0,-74.0099,40.7132,1000,1,1,1754412356,1754412356,0
LTE,310,260,23040,11709773,0,-73.9965,40.723,1000,1,1,1754428563,1754428563,0
LTE,310,260,23041,12439045,0,-73.9841,40.7313,5901,11,1,1754524911,1771913883,0
LTE,310,260,23041,12439046,0,-73.9755,40.7515,2802,8,1,1754524999,1758931741,0
LTE,310,260,23041,33912582,-1,-73.9801,40.7351,6384,9,1,1753516553,1771913883,0
LTE,310,260,23040,33140236,-1,-74.0162,40.7033,1000,1,1,1753517473,1753517473,0
LTE,310,260,23040,33140495,-1,-74.0153,40.7019,1000,12,1,1753517613,1762570759,0
NR,310,260,5898240,5609296173,-1,-74.0158,40.7018,1000,5,1,1753517623,1754530509,0
NR,310,260,5898240,5609296185,-1,-74.0158,40.7017,1000,6,1,1753517863,1754530509,0
LTE,310,260,23040,37739270,-1,-74.0148,40.7016,1000,9,1,1753518093,1754530509,0
NR,310,260,5898240,5538607405,-1,-74.015,40.7013,1000,6,1,1753518353,1754530509,0
LTE,310,260,23040,223885835,-1,-74.015,40.7019,1000,8,1,1753518713,1762570759,0
NR,310,260,5898240,5594644503,-1,-74.016,40.7015,1000,1,1,1753518853,1753518853,0
NR,310,260,5898240,5486874645,-1,-74.0162,40.7016,1000,4,1,1753518873,1754530506,0
LTE,310,260,23012,10480133,-1,-74.0163,40.7017,1000,1,1,1753519153,1753519153,0
LTE,310,260,23040,33140485,-1,-74.0149,40.7019,1000,4,1,1753519163,1761436022,0
NR,310,260,5898240,5609296183,-1,-74.0162,40.7017,1000,1,1,1753519883,1753519883,0
NR,310,260,5898240,5427278127,-1,-74.0165,40.7049,1000,5,1,1753519953,1772463122,0
LTE,310,260,23040,13967880,-1,-74.016,40.7099,2392,7,1,1753522213,1761436023,0
LTE,310,260,23040,33140225,-1,-74.014,40.7013,1000,1,1,1753531832,1753531832,0
LTE,310,260,23040,37739268,-1,-74.013,40.7019,1000,1,1,1753531932,1753531932,0
LTE,310,260,2332,28852613,-1,-74.0127,40.7019,1000,1,1,1753532382,1753532382,0
LTE,310,260,22753,14621703,-1,-74.0127,40.7019,1000,1,1,1753532422,1753532422,0
NR,310,260,5898240,4493381936,-1,-74.0127,40.7019,1000,1,1,1753532672,1753532672,0
NR,310,260,5898240,5517959469,-1,-74.0065,40.7196,2028,2,1,1753532852,1754530509,0
NR,310,260,5898240,5606838297,-1,-74.0127,40.7019,1000,1,1,1753532862,1753532862,0
LTE,310,260,23040,10534671,-1,-74.0127,40.7019,1000,1,1,1753532872,1753532872,0
LTE,310,260,23040,10534731,-1,-74.0006,40.7373,1000,2,1,1753532902,1754530509,0
LTE,310,260,23040,10534657,-1,-74.0007,40.7369,1000,2,1,1753532962,1754530509,0
LTE,310,260,23040,13269506,-1,-74.0007,40.7369,1000,2,1,1753532932,1754530509,0
LTE,310,260,23040,10534658,-1,-74.0006,40.736,1000,5,1,1753533012,1754530509,0
NR,310,260,5898240,5517959470,-1,-74.0007,40.736,1000,5,1,1753533502,1754530509,0
LTE,310,260,23040,10534664,-1,-74.0007,40.736,1000,5,1,1753533582,1754530509,0
LTE,310,260,23040,78437142,-1,-74.0005,40.7357,1000,1,1,1753533872,1753533872,0
NR,310,260,5898240,5461164334,-1,-74.0008,40.7368,1000,2,1,1753535645,1754530509,0
LTE,310,260,23040,13269512,-1,-74.0009,40.7367,1000,1,1,1753535645,1753535645,0
LTE,310,260,22767,11602956,-1,-74.0006,40.7373,1000,1,1,1753535995,1753535995,0
LTE,310,260,2333,28615300,-1,-74.0006,40.7373,1000,1,1,1753536015,1753536015,0
LTE,310,260,23041,12219393,-1,-73.9812,40.7456,7510,13,1,1753536745,1771913883,0
LTE,310,260,23041,12300548,-1,-74.0006,40.7373,1000,1,1,1753538665,1753538665,0
LTE,310,260,23041,12300549,-1,-74.0006,40.7373,1000,1,1,1753538675,1753538675,0
LTE,310,260,23041,12333837,0,-73.9783,40.7144,10000,22,1,1754589218,1774323603,0
LTE,310,260,23041,12333826,0,-73.9902,40.7343,6181,20,1,1754612846,1761186856,0
LTE,310,260,23041,11603457,0,-73.9892,40.7423,3149,20,1,1754612966,1765829521,0
LTE,310,260,23041,11603723,0,-73.9882,40.7449,3444,17,1,1754613066,1765829521,0
LTE,310,260,23041,11604225,0,-73.9882,40.7426,3194,10,1,1754613171,1765829521,0
LTE,310,260,23041,12439042,0,-73.9814,40.7316,5973,22,1,1754678170,1771913883,0
LTE,310,260,23041,12439297,0,-73.9863,40.7277,5484,24,1,1754678271,1771913883,0
LTE,310,260,23041,11603211,0,-73.9903,40.7341,2293,6,1,1754699026,1760205362,0
LTE,310,260,23041,11604235,0,-73.9847,40.7495,4003,21,1,1754699474,1765829521,0
LTE,310,260,23041,12333827,0,-73.9805,40.7144,8427,18,1,1754768208,1774323603,0
LTE,310,260,23040,12118797,0,-73.991,40.7429,1579,7,1,1754768408,1770084726,0
LTE,310,260,23040,34673413,0,-73.9882,40.7316,1000,7,1,1754772862,1760649242,0
LTE,310,260,23041,11603201,0,-73.9906,40.7319,5914,10,1,1754786472,1761186856,0
