Facility ID,Facility Name,Description,Short Description,Attribute Type,Attribute Value,Measure Value,Sub Type,County,Regional Office,Effective Date
9864,Eastside Internal Medicine,Hospital Extension Clinic,HOSP-EC,Service,Medical Services - Primary Care,,Processing Stations,Monroe,Western Regional Office - Rochester,12/07/2015
9865,Oak Orchard Community Health Center Inc,Diagnostic and Treatment Center Extension Clinic,DTC-EC,Service,Dental O/P,,Processing Stations,Steuben,Western Regional Office - Rochester,12/12/2018
9865,Oak Orchard Community Health Center Inc,Diagnostic and Treatment Center Extension Clinic,DTC-EC,Service,Medical Services - Primary Care,,Processing Stations,Steuben,Western Regional Office - Rochester,12/03/2015
9866,TapCo Campus,School Based Diagnostic and Treatment Center Extension Clinic,,Service,Health Education O/P,,Processing Stations,Bronx,Metropolitan Area Regional Office - New York City,11/23/2015
9866,TapCo Campus,School Based Diagnostic and Treatment Center Extension Clinic,,Service,Immunology,,Processing Stations,Bronx,Metropolitan Area Regional Office - New York City,11/23/2015
9866,TapCo Campus,School Based Diagnostic and Treatment Center Extension Clinic,,Service,Medical Social Services O/P,,Processing Stations,Bronx,Metropolitan Area Regional Office - New York City,11/23/2015
9866,TapCo Campus,School Based Diagnostic and Treatment Center Extension Clinic,,Service,Multiphasic Screening O/P,,Processing Stations,Bronx,Metropolitan Area Regional Office - New York City,11/23/2015
9866,TapCo Campus,School Based Diagnostic and Treatment Center Extension Clinic,,Service,Nursing,,Processing Stations,Bronx,Metropolitan Area Regional Office - New York City,11/23/2015
9866,TapCo Campus,School Based Diagnostic and Treatment Center Extension Clinic,,Service,Primary Medical Care O/P,,Processing Stations,Bronx,Metropolitan Area Regional Office - New York City,11/23/2015
9866,TapCo Campus,School Based Diagnostic and Treatment Center Extension Clinic,,Service,Psychology O/P,,Processing Stations,Bronx,Metropolitan Area Regional Office - New York City,11/23/2015
9866,TapCo Campus,School Based Diagnostic and Treatment Center Extension Clinic,,Service,Venereal Disease Prevention,,Processing Stations,Bronx,Metropolitan Area Regional Office - New York City,11/23/2015
9866,TapCo Campus,School Based Diagnostic and Treatment Center Extension Clinic,,Service,Well Child Care O/P,,Processing Stations,Bronx,Metropolitan Area Regional Office - New York City,11/23/2015
9867,CHN Mobile Unit Two,Mobile Diagnostic and Treatment Center Extension Clinic,,Service,Medical Services - Primary Care,,Processing Stations,Queens,Metropolitan Area Regional Office - New York City,12/04/2015
9868,Regional Therapy Center at The Springs,Hospital Extension Clinic,HOSP-EC,Service,Medical Services - Other Medical Specialties,,Processing Stations,Saratoga,Capital District Regional Office,10/14/2015
9869,Outpatient Cardiology Clinic-Canal View,Hospital Extension Clinic,HOSP-EC,Service,Medical Services - Other Medical Specialties,,Processing Stations,Monroe,Western Regional Office - Rochester,12/11/2015
9869,Outpatient Cardiology Clinic-Canal View,Hospital Extension Clinic,HOSP-EC,Service,Medical Services - Primary Care,,Processing Stations,Monroe,Western Regional Office - Rochester,12/11/2015
9871,Panorama Internal Medicine,Hospital Extension Clinic,HOSP-EC,Service,Medical Services - Primary Care,,Processing Stations,Monroe,Western Regional Office - Rochester,12/21/2015
9872,Friedwald Center Adult Health Care at Summit,Adult Day Health Care Program - Offsite,ADHCP,Service,Adult Day Health Care,66,Processing Stations,Rockland,Metropolitan Area Regional Office - New Rochelle,01/01/2016
9873,Open Door Dental Van 2,Mobile Diagnostic and Treatment Center Extension Clinic,,Service,Dental O/P,,Processing Stations,Westchester,Metropolitan Area Regional Office - New Rochelle,01/04/2016
9874,Southview Internal Medicine,Hospital Extension Clinic,HOSP-EC,Service,Medical Services - Primary Care,,Processing Stations,Monroe,Western Regional Office - Rochester,01/04/2016
9875,Mount St. Mary's Hospital Neurology Center,Hospital Extension Clinic,HOSP-EC,Service,Medical Services - Other Medical Specialties,,Processing Stations,Niagara,Western Regional Office - Buffalo,01/04/2016
9877,"Union Community Health Center, Site 6",Diagnostic and Treatment Center Extension Clinic,DTC-EC,Service,Medical Services - Other Medical Specialties,,Processing Stations,Bronx,Metropolitan Area Regional Office - New York City,01/12/2016
9877,"Union Community Health Center, Site 6",Diagnostic and Treatment Center Extension Clinic,DTC-EC,Service,Medical Services - Primary Care,,Processing Stations,Bronx,Metropolitan Area Regional Office - New York City,01/12/2016
9878,Manhattan Square Family Medicine,Hospital Extension Clinic,HOSP-EC,Service,Medical Services - Other Medical Specialties,,Processing Stations,Monroe,Western Regional Office - Rochester,10/21/2021
9878,Manhattan Square Family Medicine,Hospital Extension Clinic,HOSP-EC,Service,Medical Services - Primary Care,,Processing Stations,Monroe,Western Regional Office - Rochester,01/13/2016
9879,"William F. Ryan Community Health Center, Inc.",Diagnostic and Treatment Center Extension Clinic,DTC-EC,Service,Medical Services - Primary Care,,Processing Stations,New York,Metropolitan Area Regional Office - New York City,01/11/2016
9881,NYU Langone Perlmutter Cancer Center - Midwood,Hospital Extension Clinic,HOSP-EC,Service,Medical Services - Primary Care,,Processing Stations,Kings,Metropolitan Area Regional Office - New York City,12/16/2015
9882,Josie Robertson Surgery Center,Hospital Extension Clinic,HOSP-EC,Service,Ambulatory Surgery - Multi Specialty,,Processing Stations,New York,Metropolitan Area Regional Office - New York City,12/14/2015
9883,The Children's Health Center of the New York Foundling,Diagnostic and Treatment Center,DTC,Service,Dental O/P,,Processing Stations,Bronx,Metropolitan Area Regional Office - New York City,12/11/2015
9883,The Children's Health Center of the New York Foundling,Diagnostic and Treatment Center,DTC,Service,Medical Services - Other Medical Specialties,,Processing Stations,Bronx,Metropolitan Area Regional Office - New York City,12/11/2015
9883,The Children's Health Center of the New York Foundling,Diagnostic and Treatment Center,DTC,Service,Medical Services - Primary Care,,Processing Stations,Bronx,Metropolitan Area Regional Office - New York City,12/11/2015
9884,CHCR Stapleton St. George Health Center,Diagnostic and Treatment Center Extension Clinic,DTC-EC,Service,Dental O/P,,Processing Stations,Richmond,Metropolitan Area Regional Office - New York City,11/21/2017
9884,CHCR Stapleton St. George Health Center,Diagnostic and Treatment Center Extension Clinic,DTC-EC,Service,Medical Services - Primary Care,,Processing Stations,Richmond,Metropolitan Area Regional Office - New York City,02/17/2016
9885,Christopher Columbus High School Campus,School Based Hospital Extension Clinic,HOSP-SB,Service,Clinic: School Based Dental Program,,Processing Stations,Bronx,Metropolitan Area Regional Office - New York City,06/06/2018
9885,Christopher Columbus High School Campus,School Based Hospital Extension Clinic,HOSP-SB,Service,Health Education O/P,,Processing Stations,Bronx,Metropolitan Area Regional Office - New York City,07/08/2015
9885,Christopher Columbus High School Campus,School Based Hospital Extension Clinic,HOSP-SB,Service,Immunology,,Processing Stations,Bronx,Metropolitan Area Regional Office - New York City,07/08/2015
9885,Christopher Columbus High School Campus,School Based Hospital Extension Clinic,HOSP-SB,Service,Medical Social Services O/P,,Processing Stations,Bronx,Metropolitan Area Regional Office - New York City,07/08/2015
9885,Christopher Columbus High School Campus,School Based Hospital Extension Clinic,HOSP-SB,Service,Multiphasic Screening O/P,,Processing Stations,Bronx,Metropolitan Area Regional Office - New York City,07/08/2015
9885,Christopher Columbus High School Campus,School Based Hospital Extension Clinic,HOSP-SB,Service,Nursing,,Processing Stations,Bronx,Metropolitan Area Regional Office - New York City,07/08/2015
9885,Christopher Columbus High School Campus,School Based Hospital Extension Clinic,HOSP-SB,Service,Primary Medical Care O/P,,Processing Stations,Bronx,Metropolitan Area Regional Office - New York City,07/08/2015
9885,Christopher Columbus High School Campus,School Based Hospital Extension Clinic,HOSP-SB,Service,Psychology O/P,,Processing Stations,Bronx,Metropolitan Area Regional Office - New York City,07/08/2015
9885,Christopher Columbus High School Campus,School Based Hospital Extension Clinic,HOSP-SB,Service,Venereal Disease Prevention,,Processing Stations,Bronx,Metropolitan Area Regional Office - New York City,07/08/2015
9885,Christopher Columbus High School Campus,School Based Hospital Extension Clinic,HOSP-SB,Service,Well Child Care O/P,,Processing Stations,Bronx,Metropolitan Area Regional Office - New York City,07/08/2015
9886,Cornerstone Family Healthcare at the Binghamton Housing Authority,Diagnostic and Treatment Center Extension Clinic,DTC-EC,Service,Medical Services - Primary Care,,Processing Stations,Broome,Central New York Regional Office,02/22/2016
9887,Rochester Regional Health Orthopedics - Perry,Hospital Extension Clinic,HOSP-EC,Service,Medical Services - Other Medical Specialties,,Processing Stations,Wyoming,Western Regional Office - Buffalo,03/01/2016
9888,RGH Elderone Emerson Center Medical Clinic,Hospital Extension Clinic,HOSP-EC,Service,Dental O/P,,Processing Stations,Monroe,Western Regional Office - Rochester,03/07/2016
9888,RGH Elderone Emerson Center Medical Clinic,Hospital Extension Clinic,HOSP-EC,Service,Medical Services - Other Medical Specialties,,Processing Stations,Monroe,Western Regional Office - Rochester,03/07/2016
9888,RGH Elderone Emerson Center Medical Clinic,Hospital Extension Clinic,HOSP-EC,Service,Medical Services - Primary Care,,Processing Stations,Monroe,Western Regional Office - Rochester,03/07/2016
9889,Thompson Health Finger Lakes Family Care,Hospital Extension Clinic,HOSP-EC,Service,Medical Services - Primary Care,,Processing Stations,Ontario,Western Regional Office - Rochester,02/23/2016
9890,UR Medicine Urgent Care Newark,Hospital Extension Clinic,HOSP-EC,Service,Medical Services - Other Medical Specialties,,Processing Stations,Wayne,Western Regional Office - Rochester,03/04/2016
9890,UR Medicine Urgent Care Newark,Hospital Extension Clinic,HOSP-EC,Service,Medical Services - Primary Care,,Processing Stations,Wayne,Western Regional Office - Rochester,03/04/2016
9891,Phelps Memorial Hospital Diagnostic Imaging at Dobbs Ferry,Hospital Extension Clinic,HOSP-EC,Service,Medical Services - Other Medical Specialties,,Processing Stations,Westchester,Metropolitan Area Regional Office - New Rochelle,03/11/2016
9892,Ambulatory Surgery Center of Niagara,Diagnostic and Treatment Center,DTC,Service,Ambulatory Surgery - Multi Specialty,,Processing Stations,Niagara,Western Regional Office - Buffalo,05/09/2023
9895,Community Health Center of Cheektowaga,Diagnostic and Treatment Center Extension Clinic,DTC-EC,Service,Medical Services - Primary Care,,Processing Stations,Erie,Western Regional Office - Buffalo,03/14/2016
9896,White Plains Hospital MRI Center,Hospital Extension Clinic,HOSP-EC,Service,Medical Services - Other Medical Specialties,,Processing Stations,Westchester,Metropolitan Area Regional Office - New Rochelle,03/21/2016
9897,The Endoscopy Center of Queens,Diagnostic and Treatment Center,DTC,Service,Ambulatory Surgery - Single Specialty - Gastroenterology,,Processing Stations,Queens,Metropolitan Area Regional Office - New York City,03/21/2016
9898,Complex Care Center,Hospital Extension Clinic,HOSP-EC,Service,Dental O/P,,Processing Stations,Monroe,Western Regional Office - Rochester,05/16/2016
9898,Complex Care Center,Hospital Extension Clinic,HOSP-EC,Service,Medical Services - Other Medical Specialties,,Processing Stations,Monroe,Western Regional Office - Rochester,03/16/2016
9898,Complex Care Center,Hospital Extension Clinic,HOSP-EC,Service,Medical Services - Primary Care,,Processing Stations,Monroe,Western Regional Office - Rochester,03/16/2016
