node_id,fail_freq,mean_fail_time_h,p50_fail_time_h,p95_fail_time_h,name,infra_type,borough,lat,lon,flood_extreme_2080_depth_m
telecom_cluster_01576,0.945,24.0,24,24,AT&T cluster,telecom,Bronx,40.8933,-73.889,0.0
telecom_cluster_01552,0.945,24.0,24,24,AT&T cluster,telecom,Bronx,40.8881,-73.8946,0.0
telecom_cluster_01384,0.945,24.0,24,24,AT&T cluster,telecom,Manhattan,40.8555,-73.9324,0.0
subway_190_st_a,0.945,6.0,6,6,190 St,subway,Manhattan,40.859022,-73.93418,0.0
telecom_cluster_01385,0.945,24.0,24,24,AT&T cluster,telecom,Bronx,40.8548,-73.91885,0.0
telecom_cluster_03952,0.945,24.0,24,24,T-Mobile cluster,telecom,Bronx,40.8828,-73.8981,0.0
telecom_cluster_03883,0.945,24.0,24,24,T-Mobile cluster,telecom,Bronx,40.86905,-73.92135,0.0
telecom_cluster_03925,0.945,24.0,24,24,T-Mobile cluster,telecom,Bronx,40.8823,-73.9226,0.0
fuel_station_exxon_0503,0.945,6.0,6,6,Exxon (Exxon),fuel,Manhattan,40.850956,-73.935593,0.0
telecom_cluster_03848,0.945,24.0,24,24,T-Mobile cluster,telecom,Manhattan,40.8657,-73.9434,0.0
telecom_cluster_01437,0.945,24.0,24,24,AT&T cluster,telecom,Bronx,40.8657,-73.9187,0.0
telecom_cluster_03400,0.944,0.0,0,0,T-Mobile cluster,telecom,Manhattan,40.787967,-73.938167,0.8
telecom_cluster_02102,0.944,2.9,0,48,T-Mobile cluster,telecom,Brooklyn,40.6602,-73.919855,0.6
telecom_cluster_03564,0.944,0.0,0,0,T-Mobile cluster,telecom,Manhattan,40.814827,-73.934818,0.8
telecom_cluster_01698,0.943,0.0,0,0,T-Mobile cluster,telecom,Brooklyn,40.58555,-73.9509,0.8
fuel_station_unknown_gas_station_1061,0.942,1.0,0,6,Unknown Gas Station,fuel,Queens,40.595797,-73.770982,0.8
telecom_cluster_03443,0.942,0.0,0,0,T-Mobile cluster,telecom,Manhattan,40.795488,-73.9304,0.8
telecom_cluster_02751,0.942,3.5,0,48,T-Mobile cluster,telecom,Queens,40.726133,-73.90825,0.6
fuel_station_unknown_gas_station_0849,0.941,1.0,0,6,Unknown Gas Station,fuel,Queens,40.591869,-73.803112,0.8
telecom_cluster_01827,0.941,0.0,0,0,T-Mobile cluster,telecom,Staten Island,40.61785,-74.0671,0.8
telecom_cluster_02659,0.94,0.4,0,6,T-Mobile cluster,telecom,Queens,40.7165,-73.82006,0.6
subway_flatbush_av_brooklyn_college_25,0.939,0.0,0,0,Flatbush Av-Brooklyn College,subway,Brooklyn,40.632836,-73.947642,0.2
telecom_cluster_02179,0.938,0.0,0,0,T-Mobile cluster,telecom,Brooklyn,40.671575,-73.999575,0.8
telecom_cluster_02479,0.938,0.0,0,0,T-Mobile cluster,telecom,Manhattan,40.7009,-74.0118,0.8
telecom_cluster_01096,0.938,0.0,0,0,AT&T cluster,telecom,Manhattan,40.78885,-73.9378,0.8
telecom_cluster_03892,0.936,0.0,0,0,T-Mobile cluster,telecom,Bronx,40.87005,-73.8208,0.8
telecom_cluster_02859,0.919,1.0,0,0,T-Mobile cluster,telecom,Queens,40.73561,-73.85926,0.6
telecom_cluster_00853,0.914,17.6,24,24,AT&T cluster,telecom,Queens,40.749933,-73.7544,0.2
hospital_mount_sinai____behavioral_health_center,0.913,45.5,24,96,Mount Sinai -  Behavioral Health Center,hospital,Manhattan,40.72068,-73.991197,0.0
telecom_cluster_02853,0.908,0.7,0,0,T-Mobile cluster,telecom,Queens,40.7363,-73.890025,0.6
telecom_cluster_00627,0.904,0.9,0,0,AT&T cluster,telecom,Queens,40.7252,-73.8421,0.6
hospital_montefiore_medical_center___montefiore_w,0.903,46.3,24,96,Montefiore Medical Center - Montefiore Westchester Square,hospital,Bronx,40.840678,-73.848402,0.0
water_zerega_industrial_park,0.903,14.9,0,48,Zerega Industrial Park,water,Bronx,40.833784,-73.841557,0.6
telecom_cluster_02858,0.903,1.0,0,0,T-Mobile cluster,telecom,Queens,40.734427,-73.8647,0.6
hospital_calvary_hospital_inc,0.903,46.3,24,96,Calvary Hospital Inc,hospital,Bronx,40.84793,-73.843916,0.0
telecom_cluster_02855,0.901,0.7,0,0,T-Mobile cluster,telecom,Queens,40.736833,-73.8789,0.6
telecom_cluster_02912,0.9,1.0,0,0,T-Mobile cluster,telecom,Queens,40.739683,-73.880533,0.6
telecom_cluster_01777,0.9,0.0,0,0,T-Mobile cluster,telecom,Staten Island,40.6082,-74.1567,0.6
telecom_cluster_03099,0.899,0.0,0,0,T-Mobile cluster,telecom,Queens,40.75534,-73.83542,0.6
telecom_cluster_00707,0.899,0.6,0,0,AT&T cluster,telecom,Queens,40.7372,-73.8795,0.6
telecom_cluster_00668,0.897,0.9,0,0,AT&T cluster,telecom,Queens,40.7309,-73.8878,0.6
telecom_cluster_02248,0.896,16.5,24,24,T-Mobile cluster,telecom,Queens,40.6745,-73.734,0.2
telecom_cluster_00712,0.896,0.8,0,0,AT&T cluster,telecom,Queens,40.7363,-73.85625,0.6
telecom_cluster_00027,0.894,0.0,0,0,AT&T cluster,telecom,Brooklyn,40.5865,-73.9378,0.6
telecom_cluster_00711,0.893,1.0,0,0,AT&T cluster,telecom,Queens,40.734867,-73.860633,0.6
telecom_cluster_01824,0.892,0.0,0,0,T-Mobile cluster,telecom,Staten Island,40.61945,-74.16505,0.6
telecom_cluster_02227,0.892,0.2,0,0,T-Mobile cluster,telecom,Brooklyn,40.675321,-73.984926,0.6
telecom_cluster_03031,0.89,0.0,0,0,T-Mobile cluster,telecom,Queens,40.7503,-73.8977,0.6
telecom_cluster_03440,0.889,0.0,0,0,T-Mobile cluster,telecom,Manhattan,40.795556,-73.946022,0.6
telecom_cluster_02755,0.888,0.8,0,0,T-Mobile cluster,telecom,Queens,40.72641,-73.89008,0.6
telecom_cluster_01224,0.888,0.0,0,0,AT&T cluster,telecom,Bronx,40.8193,-73.8096,0.6
telecom_cluster_02987,0.887,0.0,0,0,T-Mobile cluster,telecom,Queens,40.7474,-73.7624,0.6
telecom_cluster_03406,0.887,0.0,0,0,T-Mobile cluster,telecom,Queens,40.7878,-73.8161,0.6
telecom_cluster_02451,0.887,0.0,0,0,T-Mobile cluster,telecom,Queens,40.6938,-73.8116,0.6
telecom_cluster_00806,0.887,24.0,24,24,AT&T cluster,telecom,Queens,40.745625,-73.77005,0.0
power_oakland,0.887,6.0,6,6,Oakland,power,Queens,40.747901,-73.762057,0.0
fuel_station_bp_0176,0.887,6.0,6,6,BP (BP),fuel,Queens,40.74829,-73.758376,0.0
telecom_cluster_00807,0.887,24.0,24,24,AT&T cluster,telecom,Queens,40.74675,-73.76475,0.0
telecom_cluster_00854,0.887,24.0,24,24,AT&T cluster,telecom,Queens,40.7509,-73.7502,0.0
telecom_cluster_02986,0.887,24.0,24,24,T-Mobile cluster,telecom,Queens,40.74635,-73.76555,0.0
telecom_cluster_03045,0.887,24.0,24,24,T-Mobile cluster,telecom,Queens,40.75,-73.7539,0.0
telecom_cluster_00995,0.886,0.0,0,0,AT&T cluster,telecom,Queens,40.76924,-73.91062,0.6
telecom_cluster_00131,0.886,0.0,0,0,AT&T cluster,telecom,Brooklyn,40.6462,-73.9841,0.6
telecom_cluster_02068,0.885,17.4,24,24,T-Mobile cluster,telecom,Brooklyn,40.6573,-73.90045,0.2
telecom_cluster_00325,0.884,0.0,0,0,AT&T cluster,telecom,Brooklyn,40.68385,-73.93185,0.6
telecom_cluster_02630,0.884,0.0,0,0,T-Mobile cluster,telecom,Manhattan,40.714324,-73.994243,0.6
telecom_cluster_03657,0.884,0.0,0,0,T-Mobile cluster,telecom,Bronx,40.82828,-73.84508,0.6
telecom_cluster_01859,0.883,0.0,0,0,T-Mobile cluster,telecom,Brooklyn,40.62705,-73.92645,0.6
telecom_cluster_02788,0.883,0.0,0,0,T-Mobile cluster,telecom,Manhattan,40.7301,-73.999715,0.6
telecom_cluster_02392,0.883,0.0,0,0,T-Mobile cluster,telecom,Brooklyn,40.69098,-73.91356,0.6
telecom_cluster_01731,0.883,0.0,0,0,T-Mobile cluster,telecom,Brooklyn,40.5968,-74.0027,0.6
telecom_cluster_02496,0.883,0.0,0,0,T-Mobile cluster,telecom,Queens,40.701,-73.9021,0.6
telecom_cluster_03750,0.882,0.0,0,0,T-Mobile cluster,telecom,Bronx,40.8433,-73.8374,0.6
telecom_cluster_03653,0.882,0.0,0,0,T-Mobile cluster,telecom,Bronx,40.83045,-73.87335,0.6
telecom_cluster_01856,0.882,0.0,0,0,T-Mobile cluster,telecom,Brooklyn,40.6231,-73.9375,0.6
telecom_cluster_03436,0.881,0.0,0,0,T-Mobile cluster,telecom,Manhattan,40.795,-73.9659,0.6
telecom_cluster_01222,0.881,0.0,0,0,AT&T cluster,telecom,Bronx,40.8224,-73.8195,0.6
telecom_cluster_03601,0.881,0.0,0,0,T-Mobile cluster,telecom,Bronx,40.8191,-73.81,0.6
telecom_cluster_02273,0.881,0.4,0,0,T-Mobile cluster,telecom,Brooklyn,40.6788,-73.984364,0.6
telecom_cluster_02156,0.88,24.0,24,24,T-Mobile cluster,telecom,Queens,40.66605,-73.799725,0.0
telecom_cluster_02246,0.88,0.0,0,0,T-Mobile cluster,telecom,Queens,40.673967,-73.8017,0.6
telecom_cluster_04143,0.88,0.0,0,0,T-Mobile Metro cluster,telecom,Manhattan,40.760233,-73.990933,0.6
telecom_cluster_03089,0.88,0.0,0,0,T-Mobile cluster,telecom,Queens,40.754125,-73.89545,0.6
telecom_cluster_01697,0.88,0.0,0,0,T-Mobile cluster,telecom,Brooklyn,40.585967,-73.955033,0.6
telecom_cluster_00390,0.88,0.0,0,0,AT&T cluster,telecom,Queens,40.6934,-73.8112,0.6
telecom_cluster_02155,0.88,24.0,24,24,T-Mobile cluster,telecom,Queens,40.665933,-73.8053,0.0
telecom_cluster_00215,0.88,24.0,24,24,AT&T cluster,telecom,Queens,40.6661,-73.8015,0.0
power_rockaway,0.88,6.0,6,6,Rockaway,power,Queens,40.675328,-73.805438,0.0
water_pollution_control_facility,0.88,24.0,24,24,Pollution Control Facility,water,Queens,40.664255,-73.807299,0.0
fuel_station_sunoco_0889,0.88,6.0,6,6,Sunoco (Sunoco),fuel,Queens,40.674777,-73.808761,0.0
water_well_station_#32,0.88,96.0,96,96,Well Station #32,water,Queens,40.682657,-73.814723,0.0
telecom_cluster_02291,0.88,24.0,24,24,T-Mobile cluster,telecom,Queens,40.679333,-73.804033,0.0
fuel_station_unknown_gas_station_1048,0.88,6.0,6,6,Unknown Gas Station,fuel,Queens,40.674736,-73.803528,0.0
fuel_station_bp_1102,0.88,6.0,6,6,BP (BP),fuel,Queens,40.682542,-73.806354,0.0
telecom_cluster_03560,0.879,0.0,0,0,T-Mobile cluster,telecom,Manhattan,40.8127,-73.9566,0.6
telecom_cluster_03655,0.879,0.0,0,0,T-Mobile cluster,telecom,Bronx,40.83165,-73.8552,0.6
telecom_cluster_01285,0.879,0.0,0,0,AT&T cluster,telecom,Bronx,40.8343,-73.8643,0.6
telecom_cluster_02390,0.879,0.0,0,0,T-Mobile cluster,telecom,Brooklyn,40.692367,-73.930133,0.6
telecom_cluster_01334,0.878,0.0,0,0,AT&T cluster,telecom,Bronx,40.843733,-73.895633,0.6
telecom_cluster_01854,0.878,0.0,0,0,T-Mobile cluster,telecom,Brooklyn,40.6229,-73.9604,0.6
telecom_cluster_03956,0.878,0.0,0,0,T-Mobile cluster,telecom,Bronx,40.8839,-73.8257,0.6
telecom_cluster_02149,0.877,0.0,0,0,T-Mobile cluster,telecom,Queens,40.666175,-73.83465,0.6
telecom_cluster_03257,0.877,0.0,0,0,T-Mobile cluster,telecom,Queens,40.768233,-73.883933,0.6
telecom_cluster_03713,0.877,0.0,0,0,T-Mobile cluster,telecom,Bronx,40.8403,-73.88555,0.6
telecom_cluster_00571,0.877,0.0,0,0,AT&T cluster,telecom,Manhattan,40.720333,-74.005783,0.6
telecom_cluster_02393,0.877,0.0,0,0,T-Mobile cluster,telecom,Brooklyn,40.689767,-73.911867,0.6
telecom_cluster_03362,0.876,0.0,0,0,T-Mobile cluster,telecom,Manhattan,40.7855,-73.984133,0.6
telecom_cluster_00355,0.876,0.0,0,0,AT&T cluster,telecom,Brooklyn,40.6896,-73.9222,0.6
telecom_cluster_03258,0.876,0.0,0,0,T-Mobile cluster,telecom,Queens,40.770217,-73.87885,0.6
telecom_cluster_01884,0.876,0.0,0,0,T-Mobile cluster,telecom,Brooklyn,40.62865,-73.92395,0.6
telecom_cluster_01307,0.875,0.0,0,0,AT&T cluster,telecom,Bronx,40.839975,-73.885075,0.6
telecom_cluster_00758,0.875,0.0,0,0,AT&T cluster,telecom,Queens,40.73845,-73.8042,0.6
telecom_cluster_02020,0.875,0.0,0,0,T-Mobile cluster,telecom,Brooklyn,40.650489,-73.924578,0.6
telecom_cluster_00652,0.874,0.0,0,0,AT&T cluster,telecom,Manhattan,40.7301,-74.010467,0.6
telecom_cluster_02334,0.874,0.0,0,0,T-Mobile cluster,telecom,Brooklyn,40.685167,-73.921033,0.6
telecom_cluster_02010,0.873,0.0,0,0,T-Mobile cluster,telecom,Brooklyn,40.649864,-73.9754,0.6
telecom_cluster_03216,0.873,0.0,0,0,T-Mobile cluster,telecom,Queens,40.7629,-73.7273,0.6
telecom_cluster_00496,0.872,0.0,0,0,AT&T cluster,telecom,Manhattan,40.710425,-73.9557,0.6
telecom_cluster_01261,0.872,0.0,0,0,AT&T cluster,telecom,Bronx,40.8315,-73.855,0.6
telecom_cluster_03774,0.869,0.0,0,0,T-Mobile cluster,telecom,Bronx,40.849033,-73.8363,0.6
telecom_cluster_02925,0.869,0.0,0,0,T-Mobile cluster,telecom,Queens,40.7384,-73.8051,0.6
telecom_cluster_02786,0.868,0.0,0,0,T-Mobile cluster,telecom,Manhattan,40.7288,-74.0094,0.6
telecom_cluster_01201,0.868,0.0,0,0,AT&T cluster,telecom,Manhattan,40.8127,-73.9557,0.6
telecom_cluster_02398,0.867,0.0,0,0,T-Mobile cluster,telecom,Queens,40.6903,-73.850267,0.6
telecom_cluster_02339,0.867,0.0,0,0,T-Mobile cluster,telecom,Queens,40.6859,-73.867,0.6
telecom_cluster_00993,0.867,0.0,0,0,AT&T cluster,telecom,Queens,40.7719,-73.9186,0.6
telecom_cluster_02922,0.866,0.0,0,0,T-Mobile cluster,telecom,Queens,40.7403,-73.8195,0.6
telecom_cluster_01717,0.865,0.0,0,0,T-Mobile cluster,telecom,Brooklyn,40.589933,-73.945733,0.6
telecom_cluster_02017,0.864,0.0,0,0,T-Mobile cluster,telecom,Brooklyn,40.6495,-73.9402,0.6
telecom_cluster_00427,0.864,0.0,0,0,AT&T cluster,telecom,Manhattan,40.7009,-73.9546,0.6
telecom_cluster_02099,0.863,0.0,0,0,T-Mobile cluster,telecom,Brooklyn,40.65953,-73.93978,0.6
fuel_station_unknown_gas_station_0628,0.863,6.0,6,6,Unknown Gas Station,fuel,Queens,40.648979,-73.891974,0.0
fuel_station_bp_1139,0.863,6.0,6,6,BP (BP),fuel,Queens,40.659056,-73.890722,0.0
telecom_cluster_02027,0.863,24.0,24,24,T-Mobile cluster,telecom,Queens,40.65165,-73.876,0.0
water_26_ward_water_pollution_cp,0.863,24.0,24,24,26 Ward Water Pollution Cp,water,Queens,40.648125,-73.87584,0.0
subway_cleveland_st_j,0.863,6.0,6,6,Cleveland St,subway,Queens,40.679947,-73.884639,0.0
telecom_cluster_02069,0.863,24.0,24,24,T-Mobile cluster,telecom,Queens,40.6553,-73.88005,0.0
telecom_cluster_01986,0.863,24.0,24,24,T-Mobile cluster,telecom,Queens,40.645,-73.87498,0.0
fuel_station_76_0260,0.863,6.0,6,6,76,fuel,Queens,40.67962,-73.878006,0.0
telecom_cluster_02734,0.863,0.0,0,0,T-Mobile cluster,telecom,Manhattan,40.7238,-74.0113,0.6
telecom_cluster_02104,0.863,24.0,24,24,T-Mobile cluster,telecom,Queens,40.659786,-73.8993,0.0
telecom_cluster_01985,0.863,24.0,24,24,T-Mobile cluster,telecom,Queens,40.644733,-73.8781,0.0
water_26th_ward_wwtp,0.863,24.0,24,24,26Th Ward Wwtp,water,Queens,40.652421,-73.879018,0.0
subway_van_siclen_av_3,0.863,6.0,6,6,Van Siclen Av,subway,Queens,40.665449,-73.889395,0.0
hospital_staten_island_university_hosp_north,0.863,96.0,96,96,Staten Island University Hosp-North,hospital,Staten Island,40.58476,-74.086047,0.0
fuel_station_unknown_gas_station_0627,0.863,6.0,6,6,Unknown Gas Station,fuel,Queens,40.657376,-73.892451,0.0
fuel_station_bp_1148,0.863,6.0,6,6,BP (BP),fuel,Queens,40.652906,-73.886707,0.0
subway_east_105_st_l,0.863,6.0,6,6,East 105 St,subway,Queens,40.650573,-73.899485,0.0
power_livonia_avenue,0.863,6.0,6,6,Livonia Avenue,power,Queens,40.665731,-73.889098,0.0
subway_crescent_st_jz,0.863,6.0,6,6,Crescent St,subway,Queens,40.683194,-73.873785,0.0
subway_shepherd_av_c,0.863,6.0,6,6,Shepherd Av,subway,Queens,40.67413,-73.88075,0.0
telecom_cluster_02146,0.863,0.0,0,0,T-Mobile cluster,telecom,Queens,40.6671,-73.8842,0.6
telecom_cluster_02070,0.863,24.0,24,24,T-Mobile cluster,telecom,Queens,40.6528,-73.8772,0.0
telecom_cluster_02025,0.863,24.0,24,24,T-Mobile cluster,telecom,Queens,40.6506,-73.8906,0.0
subway_new_lots_av_l,0.863,6.0,6,6,New Lots Av,subway,Queens,40.658733,-73.899232,0.0
telecom_cluster_02024,0.863,24.0,24,24,T-Mobile cluster,telecom,Queens,40.6491,-73.8972,0.0
fuel_station_bp_0203,0.863,6.0,6,6,BP (BP),fuel,Queens,40.679593,-73.88007,0.0
telecom_cluster_02026,0.863,24.0,24,24,T-Mobile cluster,telecom,Queens,40.6524,-73.8858,0.0
fuel_station_mobil_1138,0.863,6.0,6,6,Mobil (Mobil),fuel,Queens,40.658721,-73.891298,0.0
fuel_station_conoco_1113,0.863,6.0,6,6,Conoco (Conoco),fuel,Queens,40.653115,-73.886256,0.0
telecom_cluster_02923,0.859,0.0,0,0,T-Mobile cluster,telecom,Queens,40.73886,-73.81404,0.6
telecom_cluster_03570,0.859,0.0,0,0,T-Mobile cluster,telecom,Bronx,40.8155,-73.8362,0.6
telecom_cluster_00921,0.854,0.0,0,0,AT&T cluster,telecom,Queens,40.7598,-73.8549,0.6
telecom_cluster_02202,0.853,24.0,24,24,T-Mobile cluster,telecom,Queens,40.6708,-73.7366,0.0
telecom_cluster_02294,0.853,24.0,24,24,T-Mobile cluster,telecom,Queens,40.6801,-73.72908,0.0
telecom_cluster_02249,0.853,24.0,24,24,T-Mobile cluster,telecom,Queens,40.6763,-73.7322,0.0
telecom_cluster_00223,0.853,24.0,24,24,AT&T cluster,telecom,Queens,40.6634,-73.7251,0.0
telecom_cluster_02167,0.853,24.0,24,24,T-Mobile cluster,telecom,Queens,40.6663,-73.7415,0.0
fuel_station_citgo_0663,0.853,6.0,6,6,Citgo (Citgo),fuel,Queens,40.673032,-73.724126,0.0
water_well_station_#60,0.853,96.0,96,96,Well Station #60,water,Queens,40.682088,-73.734322,0.0
fuel_station_corocan_0699,0.853,6.0,6,6,Corocan,fuel,Queens,40.665194,-73.732574,0.0
power_rosedale,0.853,6.0,6,6,Rosedale,power,Queens,40.667987,-73.736795,0.0
fuel_station_bp_0721,0.853,6.0,6,6,BP (BP),fuel,Queens,40.665225,-73.725967,0.0
telecom_cluster_02203,0.853,24.0,24,24,T-Mobile cluster,telecom,Queens,40.6699,-73.7254,0.0
fuel_station_amoco_0336,0.853,6.0,6,6,Amoco (Amoco),fuel,Queens,40.66498,-73.735489,0.0
fuel_station_mobile_0217,0.853,6.0,6,6,Mobile (Mobil),fuel,Queens,40.676179,-73.741718,0.0
water_well_station_#36,0.853,96.0,96,96,Well Station #36,water,Queens,40.679144,-73.726907,0.0
telecom_cluster_02201,0.853,0.0,0,0,T-Mobile cluster,telecom,Queens,40.668475,-73.738325,0.6
fuel_station_bp_0650,0.853,6.0,6,6,BP,fuel,Queens,40.665145,-73.733282,0.0
water_lew_fidler_park_dep_pier,0.844,0.0,0,0,Lew Fidler Park/Dep Pier,water,Brooklyn,40.583123,-73.931507,0.8
water_well_station_#55,0.843,12.0,0,48,Well Station #55,water,Queens,40.710159,-73.764733,0.6
hospital_newyork_presbyterian_brooklyn_methodist,0.824,24.8,24,24,Newyork-Presbyterian Brooklyn Methodist Hospital,hospital,Brooklyn,40.667812,-73.979107,0.0
water_gowanus_pumping_station,0.824,0.5,0,0,Gowanus Pumping Station,water,Brooklyn,40.681828,-73.987042,0.8
hospital_nyu_langone_hospital___joseph_s__and_dia,0.824,24.8,24,24,Nyu Langone Hospital - Joseph S. And Diane H. Steinberg Ambulatory Care Center,hospital,Brooklyn,40.690654,-73.997535,0.0
water_spring_creek_park,0.811,47.2,48,48,Spring Creek Park,water,Queens,40.65704,-73.861479,0.0
water_destratification_facility,0.807,48.0,48,48,Destratification Facility,water,Queens,40.660945,-73.839964,0.0
fuel_station_speedway_1103,0.807,0.0,0,0,Speedway (Speedway),fuel,Queens,40.658898,-73.840257,0.8
water_pier_97,0.803,0.0,0,0,Pier 97,water,Manhattan,40.772299,-73.995946,0.8
telecom_cluster_03306,0.803,22.6,6,48,T-Mobile cluster,telecom,Queens,40.77405,-73.871962,0.0
telecom_cluster_03305,0.803,59.8,48,96,T-Mobile cluster,telecom,Queens,40.774671,-73.874729,0.0
fuel_station_gulf_0991,0.803,1.5,0,6,Gulf (Gulf),fuel,Queens,40.767695,-73.865158,0.6
telecom_cluster_03260,0.803,22.6,6,48,T-Mobile cluster,telecom,Queens,40.77101,-73.86957,0.0
hospital_mount_sinai_west,0.803,24.0,24,24,Mount Sinai West,hospital,Manhattan,40.769664,-73.986799,0.0
fuel_station_speedway_1105,0.795,0.0,0,0,Speedway (Speedway),fuel,Brooklyn,40.578728,-73.984908,0.8
fuel_station_the_wave_0874,0.79,0.0,0,0,The Wave,fuel,Queens,40.655286,-73.72661,0.8
fuel_station_allegiance_0536,0.788,0.0,0,0,Allegiance,fuel,Brooklyn,40.578934,-73.987639,0.8
fuel_station_bp_0591,0.787,0.0,0,0,BP (BP),fuel,Queens,40.585824,-73.822748,0.8
water_rockaway_water_pollution_cp,0.787,48.0,48,48,Rockaway Water Pollution Cp,water,Queens,40.584255,-73.826193,0.0
fuel_station_citgo_0937,0.784,0.0,0,0,Citgo (Citgo),fuel,Bronx,40.835912,-73.838907,0.8
fuel_station_unknown_gas_station_0352,0.783,0.0,0,0,Unknown Gas Station,fuel,Queens,40.582548,-73.834779,0.8
fuel_station_allegiance_0402,0.782,0.0,0,0,Allegiance (Allegiance),fuel,Brooklyn,40.580912,-73.964076,0.8
hospital_coney_island_hospital,0.782,96.0,96,96,Coney Island Hospital,hospital,Brooklyn,40.58608,-73.965599,0.0
fuel_station_mobil_1104,0.781,0.0,0,0,Mobil (Mobil),fuel,Brooklyn,40.578642,-73.985525,0.8
fuel_station_sunoco_0752,0.779,0.0,0,0,Sunoco (Sunoco),fuel,Queens,40.583048,-73.834932,0.8
fuel_station_mobil_0695,0.779,0.0,0,0,Mobil (Mobil),fuel,Brooklyn,40.582794,-73.959764,0.8
fuel_station_unknown_gas_station_0191,0.755,0.0,0,0,Unknown Gas Station,fuel,Queens,40.611434,-73.75299,0.8
subway_beach_44_st_a,0.716,6.0,6,6,Beach 44 St,subway,Queens,40.592943,-73.776013,0.0
subway_beach_36_st_a,0.716,6.0,6,6,Beach 36 St,subway,Queens,40.595398,-73.768175,0.0
subway_beach_67_st_a,0.716,6.0,6,6,Beach 67 St,subway,Queens,40.590927,-73.796924,0.0
subway_beach_60_st_a,0.716,6.0,6,6,Beach 60 St,subway,Queens,40.592374,-73.788522,0.0
power_arverne,0.716,0.0,0,0,Arverne,power,Queens,40.592511,-73.78324,0.8
fuel_station_gas_sale_0691,0.715,0.8,0,6,GAS SALE,fuel,Queens,40.714742,-73.859626,0.6
telecom_cluster_02761,0.715,39.8,48,48,T-Mobile cluster,telecom,Queens,40.723017,-73.846292,0.0
telecom_cluster_03039,0.705,39.7,48,48,T-Mobile cluster,telecom,Queens,40.749388,-73.860638,0.0
fuel_station_gas___diesel_sale_0731,0.705,0.8,0,6,Gas & Diesel Sale,fuel,Queens,40.746842,-73.856526,0.6
fuel_station_emporium_1084,0.692,0.9,0,6,Emporium,fuel,Queens,40.746496,-73.856375,0.6
telecom_cluster_02976,0.692,39.6,48,48,T-Mobile cluster,telecom,Queens,40.745183,-73.8601,0.0
fuel_station_unknown_gas_station_0521,0.659,0.0,0,0,Unknown Gas Station,fuel,Brooklyn,40.622544,-73.937212,0.6
telecom_cluster_01833,0.659,48.0,48,48,T-Mobile cluster,telecom,Brooklyn,40.621167,-73.939283,0.0
water_well_station_#59,0.658,0.0,0,0,Well Station #59,water,Queens,40.682997,-73.751961,0.6
fuel_station_bp_0597,0.654,0.0,0,0,BP (BP),fuel,Manhattan,40.714063,-73.933554,0.6
telecom_cluster_02642,0.654,48.0,48,48,T-Mobile cluster,telecom,Manhattan,40.71392,-73.93622,0.0
fuel_station_shell_0946,0.644,0.0,0,0,Shell (Shell),fuel,Staten Island,40.588703,-74.090507,0.6
water_well_station_#6,0.642,0.0,0,0,Well Station #6,water,Queens,40.695484,-73.787922,0.6
water_grand_canal_court_park,0.641,0.0,0,0,Grand Canal Court Park,water,Manhattan,40.722303,-74.00504,0.6
hospital_lenox_health_greenwich_village,0.641,24.0,24,24,Lenox Health Greenwich Village,hospital,Manhattan,40.737719,-74.000864,0.0
hospital_new_york_presbyterian_lower_manhattan_ho,0.641,24.0,24,24,New York-Presbyterian/Lower Manhattan Hospital,hospital,Manhattan,40.710293,-74.004951,0.0
fuel_station_unknown_gas_station_0931,0.641,0.0,0,0,Unknown Gas Station,fuel,Brooklyn,40.698594,-73.90388,0.6
fuel_station_bp_0693,0.634,0.0,0,0,BP,fuel,Brooklyn,40.631505,-74.002617,0.6
telecom_cluster_02661,0.633,3.6,6,6,T-Mobile cluster,telecom,Queens,40.71604,-73.81028,0.2
telecom_cluster_01000,0.633,3.4,6,6,AT&T cluster,telecom,Queens,40.7682,-73.8652,0.2
telecom_cluster_02762,0.628,68.1,96,96,T-Mobile cluster,telecom,Queens,40.72562,-73.83966,0.0
fuel_station_exxon_1121,0.626,0.0,0,0,Exxon (Exxon),fuel,Queens,40.726219,-73.789804,0.6
fuel_station_mobil_0632,0.625,0.0,0,0,Mobil (Mobil),fuel,Bronx,40.868449,-73.833529,0.6
fuel_station_unknown_gas_station_1111,0.625,0.0,0,0,Unknown Gas Station,fuel,Bronx,40.845062,-73.90217,0.6
fuel_station_mobil_0574,0.625,0.0,0,0,Mobil (Mobil),fuel,Brooklyn,40.61224,-74.011392,0.6
telecom_cluster_03742,0.625,48.0,48,48,T-Mobile cluster,telecom,Bronx,40.845267,-73.900422,0.0
telecom_cluster_02585,0.624,48.0,48,48,T-Mobile cluster,telecom,Manhattan,40.710117,-73.970833,0.0
telecom_cluster_02534,0.624,48.0,48,48,T-Mobile cluster,telecom,Manhattan,40.705225,-73.958988,0.0
fuel_station_bp_0169,0.624,0.0,0,0,BP (BP),fuel,Manhattan,40.700769,-73.962546,0.6
telecom_cluster_00457,0.624,48.0,48,48,AT&T cluster,telecom,Manhattan,40.70565,-73.95936,0.0
telecom_cluster_02489,0.624,48.0,48,48,T-Mobile cluster,telecom,Manhattan,40.70122,-73.96118,0.0
telecom_cluster_02634,0.624,48.0,48,48,T-Mobile cluster,telecom,Manhattan,40.714735,-73.975882,0.0
